timestamp,q0,q1,q2,q3
1733193836057.318,-0.28228759765625,0.23736572265625,-0.60296630859375,0.7073974609375
1733193836804.3052,-0.2821044921875,0.23760986328125,-0.603515625,0.7069091796875
1733193846838.889,-0.3038330078125,0.25946044921875,-0.59405517578125,0.69818115234375
1733193847591.223,-0.30413818359375,0.259033203125,-0.59466552734375,0.69769287109375
1733193860335.979,-0.31005859375,0.2618408203125,-0.59552001953125,0.69329833984375
1733193861079.541,-0.31024169921875,0.26318359375,-0.59478759765625,0.69329833984375
1733193873455.131,-0.31341552734375,0.26007080078125,-0.5960693359375,0.69195556640625
1733193874202.177,-0.3134765625,0.25994873046875,-0.595947265625,0.692138671875
1733193883821.634,-0.33160400390625,0.24786376953125,-0.59259033203125,0.69097900390625
1733193884561.3289,-0.33056640625,0.24957275390625,-0.59136962890625,0.69189453125
1733193898343.425,-0.29241943359375,0.2288818359375,-0.59930419921875,0.70916748046875
1733193899086.611,-0.29266357421875,0.22857666015625,-0.5997314453125,0.70880126953125
1733193912051.066,-0.29620361328125,0.22882080078125,-0.5997314453125,0.707275390625
1733193912791.105,-0.29718017578125,0.225830078125,-0.6004638671875,0.7071533203125
1733193923196.644,-0.2686767578125,0.19677734375,-0.61163330078125,0.71759033203125
1733193923939.041,-0.26641845703125,0.19873046875,-0.61114501953125,0.7183837890625
1733193934519.438,-0.32904052734375,0.24163818359375,-0.59417724609375,0.69305419921875
1733193935267.8882,-0.3282470703125,0.242919921875,-0.5950927734375,0.69219970703125
1733193947528.727,-0.30780029296875,0.2344970703125,-0.61053466796875,0.69097900390625
1733193948266.3691,-0.30633544921875,0.23590087890625,-0.61065673828125,0.69110107421875
1733193958267.512,-0.2352294921875,0.17279052734375,-0.6336669921875,0.7164306640625
1733193959016.4011,-0.2352294921875,0.17279052734375,-0.63336181640625,0.7166748046875
1733193969999.5269,-0.25286865234375,0.18695068359375,-0.63250732421875,0.70782470703125
1733193970737.581,-0.25164794921875,0.188232421875,-0.63201904296875,0.7083740234375
1733193980907.787,-0.25286865234375,0.20697021484375,-0.62445068359375,0.70941162109375
1733193981656.7349,-0.2529296875,0.206787109375,-0.62457275390625,0.7093505859375
1733193991526.753,-0.21868896484375,0.16558837890625,-0.63623046875,0.7210693359375
1733193992273.223,-0.21722412109375,0.16741943359375,-0.6365966796875,0.72076416015625
