Time,Longitude,Latitude,Altitude
1733362909365.642,-117.234288,32.881095,69.2
1733362909491.3672,-117.234288,32.881095,69.2
1733362909616.3052,-117.234291,32.881095,69.2
1733362909744.658,-117.234291,32.881095,69.2
1733362909865.508,-117.234291,32.881095,69.2
1733362909988.034,-117.234291,32.881095,69.2
1733362910122.205,-117.234293,32.881100,69.0
1733362910252.486,-117.234293,32.881100,69.0
1733362910373.528,-117.234293,32.881100,69.0
1733362910493.66,-117.234293,32.881100,69.0
1733362910614.769,-117.234293,32.881100,69.0
1733362910734.564,-117.234293,32.881100,69.0
1733362910855.335,-117.234293,32.881100,69.0
1733362910976.665,-117.234293,32.881100,69.0
1733362911131.294,-117.234301,32.881106,68.9
1733362911261.741,-117.234301,32.881106,68.9
1733362911382.596,-117.234301,32.881106,68.9
1733362911503.712,-117.234301,32.881106,68.9
1733362911624.5872,-117.234301,32.881106,68.9
1733362911744.446,-117.234301,32.881106,68.9
